,Final Pick,Total Projected Indy Wins,First Quarter Wins,Second Quarter Wins,Third Quarter Wins,Games Played By Carson (17 Max),Colts Made Playoffs,Playoff_Result,Game_Where_Indy_Fell_Out_of_Playoffs,Carson Benched On Purpose,Week Carson Benched On Purpose,Out_of_Division,Game_Where_Indy_Fell_Out_of_Division,Wins_of_Div_Winner,Out_of_Wildcard,Game_Where_Indy_Fell_Out_of_Wildcard,Wins_of_Last_WC,Injured,Week of Injury,Benched,COVID-19 Infection,Games Missed From COVID-19,Week Of COVID-19 Infection,Week 1 Result,Week 2 Result,Week 3 Result,Week 4 Result,Week 5 Result,Week 6 Result,Week 7 Result,Week 8 Result,Week 9 Result,Week 10 Result,Week 11 Result,Week 12 Result,Week 13 Result,Week 14 Result,Week 15 Result,Week 16 Result,Week 17 Result,Draft Pick Points,Carson Final Snap %,Percentage of Total Occurances (%),Colts_Eliminated_From_Division_or_Wild_Card_Race_First
89,15,8.0,1,4,5,13.558892203720955,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,IND,TB,IND,IND,ARI,OAK,IND,1050,79.75818943365267,0.01,Lost Division First
90,17,9.0,1,4,6,14.391668145442326,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,16,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,950,84.65687144377839,0.01,Lost Division First
91,24,10.0,1,4,7,16.063483833256317,True,First Round Exit,,False,0,False,,10.0,False,,10.0,True,14,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,JAX,740,94.49108137209599,0.01,None
92,12,7.0,1,3,6,13.8508,False,Missed Playoffs,15.0,True,17,True,15.0,11.0,True,15.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,ARI,IND,JAX,1200,81.47529411764705,0.01,Lost Wild Card and Division at Same Time
93,18,9.0,1,3,6,14.640949816581832,False,Missed Playoffs,,True,17,True,16.0,12.0,False,,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,IND,IND,IND,ARI,OAK,IND,900,86.12323421518725,0.01,Lost Division First
94,24,10.0,1,4,6,15.460544328516905,True,First Round Exit,,False,0,True,17.0,12.0,False,,9.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,JAX,740,90.94437840304062,0.01,None
95,18,9.0,1,3,5,13.285528378102567,False,Missed Playoffs,,True,17,True,15.0,11.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,900,78.1501669300151,0.01,Lost Division First
96,26,9.0,1,4,7,13.790226123201437,True,Second Round Exit,,True,17,True,17.0,12.0,False,,9.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,IND,IND,OAK,JAX,700,81.11897719530256,0.01,None
97,14,8.0,1,3,5,13.406283974959901,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,IND,IND,ARI,IND,JAX,1100,78.86049397035237,0.01,Lost Division First
98,25,10.0,1,3,6,15.949077007478355,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,720,93.81810004399033,0.01,None
99,17,9.0,1,3,5,13.224450180096373,False,Missed Playoffs,,True,17,True,14.0,14.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,IND,OAK,IND,950,77.7908834123316,0.01,Lost Division First
100,18,9.0,1,4,6,13.93,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,900,81.94117647058823,0.01,Lost Division First
101,24,10.0,1,3,7,13.302402633016436,True,First Round Exit,,True,17,True,15.0,12.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,IND,HOU,IND,ARI,IND,IND,740,78.24942725303787,0.01,None
102,13,7.0,1,3,5,12.791991999999999,False,Missed Playoffs,15.0,True,17,True,14.0,12.0,True,15.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,NE,ARI,IND,IND,1150,75.24701176470587,0.01,Lost Division First
103,14,7.0,1,3,5,12.791991999999999,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,OAK,IND,1100,75.24701176470587,0.01,Lost Division First
104,28,10.0,1,4,6,16.072713298677343,True,Second Round Exit,,False,0,False,,10.0,False,,9.0,True,9,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,660,94.54537234516084,0.01,None
105,16,9.0,1,4,6,12.97997275694158,False,Missed Playoffs,16.0,True,17,True,15.0,13.0,True,16.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,OAK,IND,1000,76.35278092318576,0.01,Lost Division First
106,17,9.0,1,4,5,16.646748817959512,False,Missed Playoffs,,False,0,False,,10.0,False,,9.0,True,8,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,IND,ARI,IND,IND,950,97.92205187035007,0.01,Lost Wild Card and Division at Same Time
107,18,9.0,1,4,5,15.8904,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,IND,IND,JAX,900,93.47294117647058,0.01,Lost Division First
108,43,7.0,1,3,5,12.329593833719537,False,Missed Playoffs,17.0,True,17,True,14.0,13.0,True,17.0,8.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,470,72.5270225512914,0.01,Lost Division First
109,30,12.0,1,4,8,15.59908886428548,True,Conference Final Exit,,True,17,True,17.0,14.0,False,,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,IND,ARI,IND,IND,620,91.75934626050282,0.01,None
110,12,7.0,1,4,6,12.93,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,ARI,OAK,IND,1200,76.05882352941177,0.01,Lost Division First
111,11,7.0,1,4,6,13.091502500573837,False,Missed Playoffs,16.0,True,17,True,15.0,10.0,True,16.0,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,IND,HOU,NE,ARI,OAK,IND,1250,77.00883823866963,0.01,Lost Division First
112,21,10.0,1,4,6,13.60652889287759,True,First Round Exit,,True,17,True,15.0,13.0,False,,10.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,800,80.03840525222111,0.01,None
113,14,8.0,1,3,5,14.693583999999998,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,1100,86.43284705882351,0.01,Lost Division First
114,25,10.0,1,4,6,16.33996117312481,True,Second Round Exit,,False,0,False,,10.0,False,,9.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,720,96.11741866544006,0.01,None
115,17,9.0,1,3,5,13.847724239481295,False,Missed Playoffs,17.0,True,17,True,16.0,12.0,True,17.0,11.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,TB,IND,IND,IND,OAK,IND,950,81.4572014087135,0.01,Lost Division First
116,30,11.0,1,4,6,16.017462387094124,True,Conference Final Exit,,False,0,False,,11.0,False,,10.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,IND,IND,IND,620,94.22036698290661,0.01,None
117,13,8.0,1,4,5,13.791991999999999,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,HOU,IND,ARI,IND,IND,1150,81.12936470588235,0.01,Lost Division First
118,29,11.0,1,3,6,15.664095658066435,True,Conference Final Exit,,False,0,False,,12.0,False,,9.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,IND,IND,IND,640,92.14173916509667,0.01,None
119,16,9.0,1,4,6,15.159193692941347,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,1000,89.17172760553733,0.01,Lost Division First
120,49,9.0,1,4,6,12.318741694862963,False,Missed Playoffs,,True,17,True,15.0,13.0,False,,10.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,IND,IND,IND,ARI,IND,JAX,410,72.46318644037038,0.01,Lost Division First
121,26,9.0,1,3,6,13.230553246720946,True,Second Round Exit,,True,17,True,15.0,10.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,700,77.82678380424086,0.01,None
122,14,8.0,1,4,6,15.048916819565758,False,Missed Playoffs,17.0,True,17,True,17.0,9.0,True,17.0,9.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,IND,JAX,1100,88.52304011509268,0.01,Lost Wild Card and Division at Same Time
123,24,11.0,1,4,7,15.940536605058114,True,First Round Exit,,False,0,False,,11.0,False,,9.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,IND,OAK,IND,740,93.76786238269479,0.01,None
124,10,7.0,1,3,5,13.752391999999999,False,Missed Playoffs,17.0,True,17,True,15.0,11.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1300,80.89642352941175,0.01,Lost Division First
125,13,8.0,1,4,5,15.8508,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,IND,ARI,OAK,IND,1150,93.24,0.01,Lost Division First
126,26,11.0,1,4,8,16.93,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,NE,ARI,IND,IND,700,99.58823529411764,0.01,None
127,24,10.0,1,4,7,15.285119214868073,True,First Round Exit,,False,0,False,,10.0,False,,9.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,740,89.91246596981219,0.01,None
128,28,11.0,1,4,7,16.93,True,Second Round Exit,,False,0,False,,11.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,660,99.58823529411764,0.01,None
129,10,7.0,1,3,6,13.8904,False,Missed Playoffs,16.0,True,17,True,15.0,13.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,OAK,JAX,1300,81.70823529411764,0.01,Lost Division First
130,6,6.0,1,3,5,12.8112,False,Missed Playoffs,16.0,True,17,True,14.0,13.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,IND,NE,ARI,OAK,JAX,1600,75.36,0.01,Lost Division First
131,25,11.0,1,4,7,16.642804138711924,True,Second Round Exit,,False,0,False,,12.0,False,,9.0,True,8,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,720,97.89884787477602,0.01,None
132,39,6.0,1,4,5,11.989058365003434,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,10.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,ARI,OAK,JAX,510,70.52387273531431,0.01,Lost Division First
133,15,8.0,1,4,6,15.8904,False,Missed Playoffs,17.0,True,17,True,17.0,10.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,ARI,OAK,IND,1050,93.47294117647058,0.01,Lost Wild Card and Division at Same Time
134,25,11.0,1,4,8,16.93,True,Second Round Exit,,False,0,False,,11.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,IND,ARI,IND,IND,720,99.58823529411764,0.01,None
135,18,9.0,1,3,6,15.8904,False,Missed Playoffs,,True,17,True,15.0,12.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,900,93.47294117647058,0.01,Lost Division First
136,24,11.0,1,4,8,16.726114977208255,True,First Round Exit,,False,0,False,,11.0,False,,9.0,True,12,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,HOU,IND,ARI,IND,IND,740,98.38891163063678,0.01,None
137,23,11.0,1,4,7,15.959627616199185,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,9,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,IND,IND,JAX,760,93.8801624482305,0.01,None
138,11,7.0,1,4,4,14.655552159999997,False,Missed Playoffs,16.0,True,17,True,16.0,10.0,True,16.0,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,JAX,BUF,TB,IND,IND,IND,OAK,JAX,1250,86.20913035294116,0.01,Lost Wild Card and Division at Same Time
139,24,10.0,1,3,6,13.034644493041107,True,First Round Exit,,True,17,True,15.0,13.0,False,,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,740,76.67437937083004,0.01,None
140,18,9.0,1,3,6,12.8904,False,Missed Playoffs,,True,17,True,14.0,14.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,IND,IND,900,75.82588235294118,0.01,Lost Division First
141,16,8.0,1,3,6,14.449654284661223,False,Missed Playoffs,,True,16,True,15.0,11.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,NE,ARI,IND,IND,1000,84.99796638036014,0.01,Lost Division First
142,19,11.0,1,4,7,16.649194750570107,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,NE,IND,IND,IND,875,97.93643970923593,0.01,None
143,30,11.0,1,4,7,16.13498768937989,True,Conference Final Exit,,False,0,False,,11.0,False,,9.0,True,12,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,IND,IND,JAX,620,94.91169229046994,0.01,None
144,23,10.0,1,4,7,16.017136143535225,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,OAK,IND,760,94.21844790314839,0.01,None
145,24,11.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,11.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,740,99.58823529411764,0.01,None
146,26,10.0,1,3,6,15.776653527853611,True,Second Round Exit,,True,17,True,17.0,13.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,IND,IND,JAX,700,92.80384428149183,0.01,None
147,21,9.0,1,4,6,14.92076776974518,True,First Round Exit,,True,17,True,16.0,12.0,False,,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,800,87.76922217497165,0.01,None
148,15,9.0,1,3,5,15.661339437760914,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,NE,IND,IND,IND,1050,92.12552610447597,0.01,Lost Division First
149,21,9.0,1,3,6,15.479347497283603,True,First Round Exit,,True,17,True,17.0,11.0,False,,9.0,True,10,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,JAX,800,91.05498527813884,0.01,None
150,28,9.0,1,4,6,16.93,True,Second Round Exit,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,JAX,660,99.58823529411764,0.01,None
151,17,9.0,1,4,6,14.285286799203604,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,IND,ARI,IND,IND,950,84.03109881884473,0.01,Lost Division First
152,21,11.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,IND,IND,800,99.58823529411764,0.01,None
153,19,10.0,1,4,6,15.09830903787677,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,17,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,875,88.81358257574571,0.01,None
154,27,10.0,1,4,6,16.10132497579157,True,Second Round Exit,,False,0,False,,10.0,False,,10.0,True,11,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,680,94.7136763281857,0.01,None
155,19,10.0,1,4,6,16.578600929546553,True,First Round Exit,,False,0,False,,10.0,False,,9.0,True,12,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,IND,IND,875,97.52118193850914,0.01,None
156,14,7.0,1,3,5,13.434698105800342,False,Missed Playoffs,16.0,True,17,True,15.0,11.0,True,16.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,IND,TB,HOU,IND,ARI,OAK,IND,1100,79.02763591647259,0.01,Lost Division First
157,40,6.0,1,3,4,12.655552159999997,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,JAX,BUF,TB,IND,NE,ARI,IND,JAX,500,74.44442447058822,0.01,Lost Division First
158,9,7.0,1,4,5,13.791991999999999,False,Missed Playoffs,17.0,True,17,True,15.0,12.0,True,17.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,HOU,IND,ARI,IND,JAX,1350,81.12936470588235,0.01,Lost Division First
159,13,7.0,1,3,6,14.366911892371236,False,Missed Playoffs,16.0,True,17,True,16.0,11.0,True,16.0,10.0,True,8,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,NE,ARI,OAK,JAX,1150,84.51124642571315,0.01,Lost Wild Card and Division at Same Time
160,11,7.0,1,4,5,13.8508,False,Missed Playoffs,16.0,True,17,True,15.0,10.0,True,16.0,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,JAX,BUF,TB,IND,NE,ARI,OAK,IND,1250,81.47529411764705,0.01,Lost Division First
161,16,8.0,1,4,6,14.128654197920458,False,Missed Playoffs,17.0,True,17,True,17.0,11.0,True,17.0,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,IND,ARI,OAK,JAX,1000,83.10973057600269,0.01,Lost Wild Card and Division at Same Time
162,23,11.0,1,4,8,15.8515007880609,True,First Round Exit,,False,0,False,,12.0,False,,9.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,IND,IND,NE,IND,IND,JAX,760,93.24412228271117,0.01,None
163,20,9.0,1,3,6,14.79633023564513,True,First Round Exit,,True,17,True,17.0,11.0,False,,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,IND,ARI,OAK,IND,850,87.03723668026547,0.01,None
164,49,8.0,1,3,5,12.370850343099121,False,Missed Playoffs,16.0,True,17,True,15.0,12.0,True,16.0,9.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,410,72.76970790058307,0.01,Lost Division First
165,21,10.0,1,4,7,16.93,True,First Round Exit,,False,0,False,,10.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,HOU,IND,ARI,IND,IND,800,99.58823529411764,0.01,None
166,50,9.0,1,3,4,12.596744159999997,False,Missed Playoffs,,True,16,True,14.0,14.0,False,,9.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,TB,IND,IND,IND,IND,IND,400,74.09849505882352,0.01,Lost Division First
167,14,8.0,1,3,6,14.646516446475744,False,Missed Playoffs,16.0,True,17,True,16.0,9.0,True,16.0,9.0,True,15,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,OAK,IND,1100,86.15597909691614,0.01,Lost Wild Card and Division at Same Time
168,13,7.0,1,4,5,13.735955757351466,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,BUF,TB,IND,NE,IND,OAK,JAX,1150,80.79973974912626,0.01,Lost Division First
169,47,8.0,1,3,5,12.484791052677245,False,Missed Playoffs,16.0,True,17,True,14.0,12.0,True,16.0,10.0,True,9,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,BUF,IND,HOU,NE,IND,IND,IND,430,73.43994736868967,0.01,Lost Division First
170,30,12.0,1,4,7,15.530550583874621,True,Conference Final Exit,,False,0,False,,13.0,False,,10.0,True,16,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,IND,IND,IND,620,91.35617990514483,0.01,None
171,15,9.0,1,3,6,14.204905898638431,False,Missed Playoffs,,True,17,True,17.0,11.0,False,,9.0,True,14,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,NYJ,IND,IND,IND,IND,NE,ARI,IND,IND,1050,83.55826999199077,0.01,Lost Division First
172,25,11.0,1,4,7,16.93,True,Second Round Exit,,False,0,False,,11.0,False,,10.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,IND,TB,IND,IND,ARI,IND,IND,720,99.58823529411764,0.01,None
173,17,8.0,1,4,6,14.388683988200164,False,Missed Playoffs,17.0,True,17,True,16.0,12.0,True,17.0,9.0,True,13,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,IND,NE,IND,OAK,JAX,950,84.63931757764801,0.01,Lost Division First
174,32,9.0,1,4,7,16.93,True,Super Bowl Win,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,IND,IND,IND,ARI,OAK,JAX,590,99.58823529411764,0.01,None
175,24,10.0,1,4,7,16.068263831767084,True,First Round Exit,,False,0,False,,11.0,False,,10.0,True,15,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,NYJ,IND,IND,IND,IND,IND,ARI,IND,JAX,740,94.5191990103946,0.01,None
176,32,10.0,1,3,6,13.8904,True,Super Bowl Win,,True,17,True,15.0,14.0,False,,10.0,False,0,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,IND,IND,ARI,IND,IND,590,81.70823529411764,0.01,None
177,14,8.0,1,3,5,14.44728002120152,False,Missed Playoffs,17.0,True,17,True,15.0,13.0,True,17.0,9.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1100,84.98400012471483,0.01,Lost Division First
178,46,8.0,1,4,6,12.136561551733816,False,Missed Playoffs,17.0,True,17,True,14.0,11.0,True,17.0,10.0,True,11,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,IND,IND,IND,BUF,TB,HOU,NE,IND,IND,JAX,440,71.39153853961069,0.01,Lost Division First
179,21,9.0,1,3,6,16.8904,True,First Round Exit,,False,0,False,,9.0,False,,9.0,False,0,False,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,IND,IND,NE,ARI,IND,IND,800,99.35529411764705,0.01,None
180,15,8.0,1,3,6,14.900249473484562,False,Missed Playoffs,17.0,True,17,True,17.0,11.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,IND,TB,HOU,IND,IND,OAK,JAX,1050,87.64852631461507,0.01,Lost Wild Card and Division at Same Time
181,16,8.0,1,3,5,14.886305256270589,False,Missed Playoffs,17.0,True,17,True,16.0,11.0,True,17.0,9.0,True,12,True,False,0,0,SEA,LAR,TEN,IND,BAL,IND,IND,TEN,IND,IND,BUF,TB,IND,IND,ARI,OAK,IND,1000,87.56650150747404,0.01,Lost Division First
